INSPECTION_TYPE,JOB_TICKET_OR_WORK_ORDER_ID,JOB_ID,JOB_PROGRESS,BBL,BORO_CODE,BLOCK,LOT,HOUSE_NUMBER,STREET_NAME,ZIP_CODE,X_COORD,Y_COORD,LATITUDE,LONGITUDE,BOROUGH,INSPECTION_DATE,RESULT,APPROVED_DATE,LOCATION
BAIT,307,PO15001,3,2028140029,2,02814,0029,304,EAST 178 STREET,10457,1011209,248892,40.8497906483247,-73.902557151215,Bronx,12/14/2009 09:33:21 AM,Bait applied,12/15/2009 08:49:41 AM,"(40.8497906483247, -73.902557151215)"
BAIT,309,PO22765,3,3045920012,3,04592,0012,106,REMSEN AVENUE,11212,1003783,180260,40.6614271888484,-73.9295958997549,Brooklyn,12/14/2009 11:30:23 AM,Bait applied,12/14/2009 01:39:26 PM,"(40.6614271888484, -73.9295958997549)"
BAIT,310,PO10698,3,3045920037,3,04592,0037,35,EAST 51 STREET,11203,1003567,180229,40.6613425745886,-73.9303745315045,Brooklyn,12/14/2009 11:45:56 AM,Bait applied,12/14/2009 01:37:51 PM,"(40.6613425745886, -73.9303745315045)"
BAIT,312,PO31259,3,3046880001,3,04688,0001,9111,CHURCH AVENUE,11236,1006770,177383,40.6535233653083,-73.9188392691434,Brooklyn,12/14/2009 12:50:31 PM,Bait applied,12/14/2009 01:42:30 PM,"(40.6535233653083, -73.9188392691434)"
BAIT,316,PO26514,3,2023670017,2,02367,0017,510,EAST 163 STREET,10451,1009320,239533,40.8241085547782,-73.909420385461,Bronx,12/14/2009 11:13:30 AM,Bait applied,12/15/2009 08:39:48 AM,"(40.8241085547782, -73.909420385461)"
BAIT,317,PO26513,3,2023670018,2,02367,0018,512,EAST 163 STREET,10451,1009328,239492,40.8239959990721,-73.9093916319078,Bronx,12/14/2009 11:10:16 AM,Bait applied,12/15/2009 08:40:11 AM,"(40.8239959990721, -73.9093916319078)"
BAIT,321,PO19707,3,2024330059,2,02433,0059,336,EAST 166 STREET,10456,1008195,241557,40.8297873387709,-73.913424457112,Bronx,12/14/2009 10:57:34 AM,Bait applied,12/15/2009 09:07:21 AM,"(40.8297873387709, -73.913424457112)"
BAIT,322,PO19717,3,2024330075,2,02433,0075,1051,TELLER AVENUE,10456,1008067,241274,40.8288762567871,-73.9136424489105,Bronx,12/14/2009 10:38:17 AM,Bait applied,12/15/2009 09:07:50 AM,"(40.8288762567871, -73.9136424489105)"
BAIT,323,PO17684,3,2024340045,2,02434,0045,321,EAST 166 STREET,10456,1008143,241687,40.8300239135851,-73.9136656266554,Bronx,12/14/2009 11:02:55 AM,Bait applied,12/15/2009 08:55:25 AM,"(40.8300239135851, -73.9136656266554)"
BAIT,325,PO19865,3,2024550001,2,02455,0001,940,SHERIDAN AVENUE,10451,1006422,241042,40.8282468876981,-73.9201076467727,Bronx,12/14/2009 12:10:50 PM,Bait applied,12/15/2009 09:09:04 AM,"(40.8282468876981, -73.9201076467727)"
BAIT,329,PO17938,3,2027900057,2,02790,0057,347,EAST 173 STREET,10457,1010492,246644,40.8434330233977,-73.9051445685156,Bronx,12/14/2009 12:29:41 PM,Bait applied,12/15/2009 09:09:58 AM,"(40.8434330233977, -73.9051445685156)"
BAIT,330,PO17939,3,2027900059,2,02790,0059,343,EAST 173 STREET,10457,1010445,246654,40.8434688233654,-73.9052890867491,Bronx,12/14/2009 12:25:13 PM,Bait applied,12/15/2009 09:10:30 AM,"(40.8434688233654, -73.9052890867491)"
BAIT,331,PO17388,3,2028290016,2,02829,0016,1993,MORRIS AVENUE,10453,1009929,249565,40.8516416431283,-73.9071814460995,Bronx,12/14/2009 09:55:59 AM,Bait applied,12/15/2009 08:52:13 AM,"(40.8516416431283, -73.9071814460995)"
BAIT,334,PO13369,4,1021310035,1,02131,0035,534,WEST 175 STREET,10033,1002298,247020,40.844669486257,-73.9347691952077,Manhattan,12/15/2009 10:40:53 AM,Bait applied,12/15/2009 04:02:26 PM,"(40.844669486257, -73.9347691952077)"
BAIT,336,PO27195,4,1019930092,1,01993,0092,3163,BROADWAY,10027,995582,236078,40.8146480058407,-73.9590612817043,Manhattan,12/15/2009 12:40:37 PM,Bait applied,12/17/2009 12:37:02 PM,"(40.8146480058407, -73.9590612817043)"
BAIT,337,PO15502,4,1020019005,1,02001,9005,3333D,BROADWAY,10031,996625,237964,40.8198231463114,-73.9552897952248,Manhattan,12/15/2009 11:55:36 AM,Bait applied,12/17/2009 12:33:02 PM,"(40.8198231463114, -73.9552897952248)"
BAIT,339,PO14611,4,1021380102,1,02138,0102,600,WEST 169 STREET,10032,1000923,245989,40.8418423969763,-73.939741413225,Manhattan,12/15/2009 11:00:33 AM,Bait applied,12/17/2009 09:46:39 AM,"(40.8418423969763, -73.939741413225)"
BAIT,343,PO10218,3,1020700029,1,02070,0029,1580,AMSTERDAM AVENUE,10031,997903,238415,40.8210591310461,-73.9506715337886,Manhattan,12/15/2009 11:10:07 PM,Bait applied,12/17/2009 01:19:43 PM,"(40.8210591310461, -73.9506715337886)"
BAIT,345,PO11077,4,1003890019,1,00389,0019,202,EAST 7 STREET,10009,989741,203281,40.7246343483455,-73.980189651703,Manhattan,12/15/2009 12:05:46 PM,Bait applied,12/17/2009 01:22:05 PM,"(40.7246343483455, -73.980189651703)"
BAIT,346,PO15241,4,1004590040,1,00459,0040,19,EAST 3 STREET,10003,986804,203770,40.7259778701156,-73.9907855310067,Manhattan,12/15/2009 11:35:06 PM,Bait applied,12/15/2009 04:01:32 PM,"(40.7259778701156, -73.9907855310067)"
BAIT,347,PO11417,4,1020710027,1,02071,0027,504,WEST 140 STREET,10031,998017,238833,40.8222062457666,-73.9502587928229,Manhattan,12/15/2009 09:03:28 AM,Bait applied,12/17/2009 12:48:12 PM,"(40.8222062457666, -73.9502587928229)"
BAIT,348,PO10995,4,1020760018,1,02076,0018,537,WEST 144 STREET,10031,998306,239865,40.8250383374871,-73.9492124524629,Manhattan,12/15/2009 09:38:32 PM,Bait applied,12/17/2009 12:50:37 PM,"(40.8250383374871, -73.9492124524629)"
BAIT,349,PO15400,4,1020880038,1,02088,0038,610,WEST 141 STREET,10031,997302,239524,40.824103930119,-73.9528407970262,Manhattan,12/15/2009 10:13:53 PM,Bait applied,12/17/2009 12:55:47 PM,"(40.824103930119, -73.9528407970262)"
BAIT,351,PO12953,3,1007600046,1,00760,0046,537,8 AVENUE,10018,986414,213963,40.753955226663,-73.9921893165012,Manhattan,12/15/2009 01:26:21 PM,Bait applied,12/17/2009 12:59:43 PM,"(40.753955226663, -73.9921893165012)"
BAIT,356,PO12929,3,4007340012,4,00734,0012,32-67,48 STREET,11103,1008365,214547,40.7555255379739,-73.9129579003638,Queens,12/15/2009 10:15:01 PM,Bait applied,12/16/2009 08:18:07 AM,"(40.7555255379739, -73.9129579003638)"
BAIT,357,PO11819,3,4012290055,4,01229,0055,39-30,59 STREET,11377,1010564,211236,40.7464314141442,-73.905033662644,Queens,12/15/2009 11:05:44 PM,Bait applied,12/16/2009 08:18:58 AM,"(40.7464314141442, -73.905033662644)"
BAIT,361,PO15136,3,2037420001,2,03742,0001,1101,MANOR AVENUE,10472,1018617,240398,40.8264455949937,-73.8758214963798,Bronx,12/16/2009 10:19:23 AM,Bait applied,12/16/2009 02:43:10 PM,"(40.8264455949937, -73.8758214963798)"
BAIT,362,PO10742,5,2043190015,2,04319,0015,2186,CRUGER AVENUE,10462,1021143,251170,40.8560013683523,-73.866635039132,Bronx,12/16/2009 10:45:34 AM,Bait applied,12/16/2009 03:15:43 PM,"(40.8560013683523, -73.866635039132)"
BAIT,363,PO17653,5,2043200042,2,04320,0042,2181,WALLACE AVENUE,10462,1021657,251121,40.8558647153107,-73.8647772505563,Bronx,12/16/2009 11:34:45 AM,Bait applied,12/16/2009 03:16:04 PM,"(40.8558647153107, -73.8647772505563)"
BAIT,364,PO22125,6,2048240042,2,04824,0042,627,EAST 222 STREET,10467,1021891,262252,40.8864148707381,-73.8638688327901,Bronx,12/16/2009 11:59:42 AM,Bait applied,12/16/2009 03:09:48 PM,"(40.8864148707381, -73.8638688327901)"
BAIT,365,PO19787,4,2043190030,2,04319,0030,2199,HOLLAND AVENUE,10462,1021400,251293,40.8563378885195,-73.865705326447,Bronx,12/16/2009 11:21:17 AM,Bait applied,12/16/2009 03:18:17 PM,"(40.8563378885195, -73.865705326447)"
BAIT,366,PO13489,4,2045040411,2,04504,0411,1800,GUN HILL ROAD,10469,1030128,254121,40.864058843405,-73.8341349227485,Bronx,12/16/2009 12:44:08 PM,Bait applied,12/16/2009 04:12:23 PM,"(40.864058843405, -73.8341349227485)"
BAIT,368,PO16097,4,2027950032,2,02795,0032,1769,EASTBURN AVENUE,10457,1009598,247509,40.8459995054041,-73.9083857326998,Bronx,12/16/2009 09:05:35 AM,Bait applied,12/16/2009 03:13:52 PM,"(40.8459995054041, -73.9083857326998)"
BAIT,369,PO15000,4,2027950038,2,02795,0038,1755,EASTBURN AVENUE,10457,1009516,247423,40.8457636964658,-73.9086824488903,Bronx,12/16/2009 09:43:26 AM,Bait applied,12/16/2009 03:14:20 PM,"(40.8457636964658, -73.9086824488903)"
BAIT,370,PO14999,4,2027960013,2,02796,0013,1758,EASTBURN AVENUE,10457,1009669,247451,40.8458401088835,-73.9081293203551,Bronx,12/16/2009 09:26:06 AM,Bait applied,12/16/2009 03:14:41 PM,"(40.8458401088835, -73.9081293203551)"
BAIT,371,PO15789,3,2027970010,2,02797,0010,1748,WEEKS AVENUE,10457,1009881,247330,40.8455073877292,-73.9073635026088,Bronx,12/16/2009 08:53:55 AM,Bait applied,12/16/2009 03:15:03 PM,"(40.8455073877292, -73.9073635026088)"
BAIT,372,PO33194,4,2028280024,2,02828,0024,66,EAST TREMONT AVENUE,10453,1009728,249215,40.8506815823441,-73.9079093600116,Bronx,12/16/2009 10:16:08 AM,Bait applied,12/16/2009 03:15:22 PM,"(40.8506815823441, -73.9079093600116)"
BAIT,373,PO16966,4,2043370027,2,04337,0027,620,THWAITES PLACE,10467,1020110,252216,40.8588765781972,-73.8703636422023,Bronx,12/16/2009 09:54:10 AM,Bait applied,12/16/2009 03:19:48 PM,"(40.8588765781972, -73.8703636422023)"
BAIT,376,PO11185,3,2031960001,2,03196,0001,2200,GRAND AVENUE,10453,1010131,251808,40.8577916352644,-73.906439953773,Bronx,12/16/2009 10:58:19 AM,Bait applied,12/16/2009 03:20:30 PM,"(40.8577916352644, -73.906439953773)"
BAIT,377,PO16428,4,2032080031,2,03208,0031,2250,AQUEDUCT AVENUE,10453,1009903,252202,40.8588737119502,-73.9072626673015,Bronx,12/16/2009 10:41:30 AM,Bait applied,12/16/2009 03:13:27 PM,"(40.8588737119502, -73.9072626673015)"
BAIT,378,PO41358,1,2027950034,2,02795,0034,1761,EASTBURN AVENUE,10457,1009594,247452,40.8458430691569,-73.9084004062951,Bronx,01/16/2009 10:04:24 AM,Bait applied,12/16/2009 02:44:24 PM,"(40.8458430691569, -73.9084004062951)"
BAIT,382,PO12953,4,1007600046,1,00760,0046,537,8 AVENUE,10018,986414,213963,40.753955226663,-73.9921893165012,Manhattan,12/16/2009 09:02:48 PM,Bait applied,12/17/2009 01:10:16 PM,"(40.753955226663, -73.9921893165012)"
BAIT,383,PO11291,4,1011690057,1,01169,0057,2199,BROADWAY,10024,989641,224567,40.7830590725833,-73.9805333640688,Manhattan,12/16/2009 11:10:32 AM,Bait applied,12/17/2009 12:21:11 PM,"(40.7830590725833, -73.9805333640688)"
BAIT,384,PO10218,4,1020700029,1,02070,0029,1580,AMSTERDAM AVENUE,10031,997903,238415,40.8210591310461,-73.9506715337886,Manhattan,12/16/2009 12:40:39 PM,Bait applied,12/17/2009 01:34:19 PM,"(40.8210591310461, -73.9506715337886)"
BAIT,385,PO10165,4,1020690042,1,02069,0042,880,ST NICHOLAS AVENUE,10032,1000384,241691,40.8300466340453,-73.941699773442,Manhattan,12/16/2009 11:55:07 AM,Bait applied,12/17/2009 01:37:06 PM,"(40.8300466340453, -73.941699773442)"
BAIT,386,PO11791,4,1014680033,1,01468,0033,486,EAST 74 STREET,10021,997179,219224,40.768386131078,-73.9533243006866,Manhattan,12/16/2009 09:30:52 PM,Bait applied,12/17/2009 01:41:37 PM,"(40.768386131078, -73.9533243006866)"
BAIT,24896,PO81200,6,1003760001,1,00376,0001,,AVENUE C,10009,990053,202877,,,Manhattan,07/27/2010 09:44:16 AM,Bait applied,07/27/2010 02:53:40 PM,
BAIT,387,PO11841,4,1015570034,1,01557,0034,332,EAST 95 STREET,10128,999013,224617,40.7831856237632,-73.946691428707,Manhattan,12/16/2009 10:05:10 PM,Bait applied,12/17/2009 01:43:36 PM,"(40.7831856237632, -73.946691428707)"
BAIT,389,PO18609,3,4000770052,4,00077,0052,21-16,45 AVENUE,11101,998868,211535,40.7472791624954,-73.9472434674809,Queens,12/16/2009 10:35:17 AM,Bait applied,12/22/2009 10:34:12 AM,"(40.7472791624954, -73.9472434674809)"
BAIT,390,PO35278,3,4000850049,4,00085,0049,45-38,PEARSON STREET,11101,999619,210761,40.745159522042,-73.9445393206835,Queens,12/16/2009 09:54:19 AM,Bait applied,12/22/2009 10:33:38 AM,"(40.745159522042, -73.9445393206835)"
BAIT,391,PO31465,3,4008400163,4,00840,0163,24-20,31 STREET,11102,1007432,220554,40.7720216895392,-73.9163079097068,Queens,12/16/2009 11:37:00 AM,Bait applied,12/22/2009 10:34:55 AM,"(40.7720216895392, -73.9163079097068)"
BAIT,393,PO14293,3,3086907501,3,08690,7501,3145,BRIGHTON 4 STREET,11235,994536,148980,40.5755856735846,-73.9629731319887,Brooklyn,12/15/2009 02:05:02 PM,Bait applied,12/17/2009 08:11:36 AM,"(40.5755856735846, -73.9629731319887)"
BAIT,394,PO11225,3,3087050012,3,08705,0012,2,BRIGHTON TENTH LANE,11235,995467,150765,40.5804840175158,-73.9596188176362,Brooklyn,12/15/2009 12:21:14 PM,Bait applied,12/17/2009 08:43:49 AM,"(40.5804840175158, -73.9596188176362)"
BAIT,396,PO17633,3,3075520047,3,07552,0047,2420,GLENWOOD ROAD,11210,997114,170024,40.633343787735,-73.9536529380079,Brooklyn,12/15/2009 09:50:51 AM,Bait applied,12/17/2009 08:07:29 AM,"(40.633343787735, -73.9536529380079)"
BAIT,398,PO12987,3,3078500039,3,07850,0039,1487,EAST 52 STREET,11234,1004969,166319,40.6231594563424,-73.9253639360699,Brooklyn,12/15/2009 10:40:27 AM,Bait applied,12/17/2009 08:08:25 AM,"(40.6231594563424, -73.9253639360699)"
BAIT,402,PO28698,4,1011500010,1,01150,0010,153,WEST 78 STREET,10024,990493,224144,40.7818974891994,-73.9774572271653,Manhattan,12/16/2009 09:20:03 AM,Bait applied,12/17/2009 09:38:56 AM,"(40.7818974891994, -73.9774572271653)"
BAIT,403,PO28696,4,1011500011,1,01150,0011,151,WEST 78 STREET,10024,990504,224138,40.7818810130151,-73.9774175129861,Manhattan,12/16/2009 09:40:57 AM,Bait applied,12/17/2009 09:44:25 AM,"(40.7818810130151, -73.9774175129861)"
BAIT,406,PO12803,3,5005797501,5,00579,7501,55,AUSTIN PLACE,10304,960424,169290,40.6313064117121,-74.0858388924688,Staten Island,12/17/2009 10:29:24 AM,Bait applied,12/18/2009 07:37:15 AM,"(40.6313064117121, -74.0858388924688)"
BAIT,407,PO15238,3,3005770013,3,00577,0013,39,WOLCOTT STREET,11231,981139,185507,40.6758562787169,-74.0112232424414,Brooklyn,12/17/2009 10:48:35 AM,Bait applied,12/18/2009 07:33:36 AM,"(40.6758562787169, -74.0112232424414)"
BAIT,408,PO15236,3,3005770021,3,00577,0021,23,WOLCOTT STREET,11231,981253,185405,40.6755763517866,-74.0108121907641,Brooklyn,12/17/2009 10:45:11 AM,Bait applied,12/18/2009 07:30:31 AM,"(40.6755763517866, -74.0108121907641)"
BAIT,410,PO15234,3,3005770024,3,00577,0024,17,WOLCOTT STREET,11231,981316,185390,40.6755352013926,-74.0105850501295,Brooklyn,12/17/2009 10:35:52 AM,Bait applied,12/18/2009 07:31:28 AM,"(40.6755352013926, -74.0105850501295)"
BAIT,413,PO25082,3,3017760066,3,01776,0066,793,DE KALB AVENUE,11221,999681,191464,40.692193939813,-73.9443597952111,Brooklyn,12/17/2009 09:46:23 AM,Bait applied,12/18/2009 07:32:39 AM,"(40.692193939813, -73.9443597952111)"
BAIT,414,PO25083,3,3017760067,3,01776,0067,781,DE KALB AVENUE,11221,999592,191451,40.6921584126325,-73.9446807767126,Brooklyn,12/17/2009 09:55:51 AM,Bait applied,12/18/2009 07:33:15 AM,"(40.6921584126325, -73.9446807767126)"
BAIT,415,PO13890,3,3017540044,3,01754,0044,824,MYRTLE AVENUE,11206,998300,192526,40.6951111758471,-73.9493377440832,Brooklyn,12/17/2009 11:44:29 AM,Bait applied,12/18/2009 07:33:59 AM,"(40.6951111758471, -73.9493377440832)"
BAIT,416,PO15896,3,3017510020,3,01751,0020,706,MYRTLE AVENUE,11205,996715,192329,40.6945728321626,-73.955054187814,Brooklyn,12/17/2009 11:32:21 AM,Bait applied,12/18/2009 07:34:13 AM,"(40.6945728321626, -73.955054187814)"
BAIT,417,PO15897,3,3017510024,3,01751,0024,714,MYRTLE AVENUE,11205,996797,192298,40.6944876287175,-73.9547585264946,Brooklyn,12/17/2009 11:38:16 AM,Bait applied,12/18/2009 07:34:31 AM,"(40.6944876287175, -73.9547585264946)"
BAIT,418,PO15898,3,3017510025,3,01751,0025,716,MYRTLE AVENUE,11205,996864,192256,40.6943722535335,-73.9545169813399,Brooklyn,12/17/2009 11:41:31 AM,Bait applied,12/18/2009 07:35:29 AM,"(40.6943722535335, -73.9545169813399)"
BAIT,420,PO32872,3,2028530015,2,02853,0015,1942,JEROME AVENUE,10453,1009273,249320,40.851165807138,-73.9097422199416,Bronx,12/17/2009 12:32:50 PM,Bait applied,12/17/2009 03:45:01 PM,"(40.851165807138, -73.9097422199416)"
BAIT,426,PO36908,3,2030500128,2,03050,0128,2263,BASSFORD AVENUE,10457,1013864,250606,40.8544865475154,-73.8929524356729,Bronx,12/17/2009 09:23:45 AM,Bait applied,12/17/2009 03:47:06 PM,"(40.8544865475154, -73.8929524356729)"
BAIT,427,PO36907,3,2030500129,2,03050,0129,2261,BASSFORD AVENUE,10457,1013857,250596,40.8544591240682,-73.8929777848308,Bronx,12/17/2009 09:35:30 AM,Bait applied,12/17/2009 03:48:50 PM,"(40.8544591240682, -73.8929777848308)"
BAIT,428,PO18084,3,2030690067,2,03069,0067,2078,ARTHUR AVENUE,10457,1014248,248557,40.8488613739206,-73.8915734446109,Bronx,12/17/2009 09:15:10 AM,Bait applied,12/17/2009 03:49:11 PM,"(40.8488613739206, -73.8915734446109)"
BAIT,429,PO17173,3,2032760031,2,03276,0031,372,EAST 194 STREET,10458,1014560,253933,40.8636157692797,-73.8904213514547,Bronx,12/17/2009 10:09:43 AM,Bait applied,12/17/2009 03:58:39 PM,"(40.8636157692797, -73.8904213514547)"
BAIT,430,PO17171,3,2032760133,2,03276,0133,2611,DECATUR AVENUE,10458,1014561,253791,40.8632260201677,-73.8904183782091,Bronx,12/17/2009 10:27:09 AM,Bait applied,12/17/2009 03:58:56 PM,"(40.8632260201677, -73.8904183782091)"
BAIT,431,PO17170,3,2032760134,2,03276,0134,2609,DECATUR AVENUE,10458,1014551,253778,40.8631903735536,-73.8904545917243,Bronx,12/17/2009 10:18:33 AM,Bait applied,12/17/2009 03:44:11 PM,"(40.8631903735536, -73.8904545917243)"
BAIT,433,PO17615,3,2032790075,2,03279,0075,2867,WEBSTER AVENUE,10458,1016326,255184,40.86704313222,-73.8840304000394,Bronx,12/17/2009 10:53:38 AM,Bait applied,12/17/2009 03:50:54 PM,"(40.86704313222, -73.8840304000394)"
BAIT,436,PO16196,3,2032870001,2,03287,0001,301,EAST 193 STREET,10458,1014075,254088,40.8640428477719,-73.8921741767256,Bronx,12/17/2009 09:51:56 AM,Bait applied,12/17/2009 03:56:46 PM,"(40.8640428477719, -73.8921741767256)"
BAIT,437,PO17617,3,2033140051,2,03314,0051,2701,GRAND CONCOURSE,10468,1013544,255323,40.8674343140837,-73.894088618253,Bronx,12/17/2009 11:13:50 AM,Bait applied,12/17/2009 03:52:39 PM,"(40.8674343140837, -73.894088618253)"
BAIT,458,PO15006,3,2043520010,2,04352,0010,2316,WALLACE AVENUE,10467,1021816,252736,40.8603024832192,-73.8641940403536,Bronx,12/17/2009 09:20:25 AM,Bait applied,12/17/2009 03:53:12 PM,"(40.8603024832192, -73.8641940403536)"
BAIT,467,PO20589,3,2028000051,2,02800,0051,237,EAST 175 STREET,10457,1010232,247847,40.846727546991,-73.9062133500857,Bronx,12/17/2009 12:09:53 PM,Bait applied,12/17/2009 03:59:12 PM,"(40.846727546991, -73.9062133500857)"
BAIT,468,PO20580,3,2028000072,2,02800,0072,273,EAST 175 STREET,10457,1010540,247824,40.8466801013368,-73.9052519848555,Bronx,12/17/2009 12:17:41 PM,Bait applied,12/17/2009 03:59:29 PM,"(40.8466801013368, -73.9052519848555)"
BAIT,469,PO20602,3,2028260102,2,02826,0102,1801,WEEKS AVENUE,10457,1009794,247869,40.8469315983672,-73.9073805200829,Bronx,12/17/2009 11:59:37 AM,Bait applied,12/17/2009 03:59:41 PM,"(40.8469315983672, -73.9073805200829)"
BAIT,470,PO34394,3,2028480024,2,02848,0024,1677,TOWNSEND AVENUE,10453,1008395,247472,40.8460160523415,-73.9124129981916,Bronx,12/17/2009 10:10:33 AM,Bait applied,12/17/2009 04:00:13 PM,"(40.8460160523415, -73.9124129981916)"
BAIT,471,PO34389,3,2028480050,2,02848,0050,1670,TOWNSEND AVENUE,10453,1008487,247351,40.8459721425555,-73.912420284743,Bronx,12/17/2009 10:04:21 AM,Bait applied,12/17/2009 04:00:31 PM,"(40.8459721425555, -73.912420284743)"
BAIT,472,PO34388,3,2028480051,2,02848,0051,1672,TOWNSEND AVENUE,10453,1008469,247390,40.8459831158856,-73.9124130415589,Bronx,12/17/2009 09:55:11 AM,Bait applied,12/17/2009 04:00:47 PM,"(40.8459831158856, -73.9124130415589)"
BAIT,473,PO33948,3,2028500040,2,02850,0040,1770,TOWNSEND AVENUE,10453,1008916,248163,40.8477964683703,-73.9108484420086,Bronx,12/17/2009 10:23:15 AM,Bait applied,12/17/2009 03:57:22 PM,"(40.8477964683703, -73.9108484420086)"
BAIT,474,PO33949,3,2028500045,2,02850,0045,1788,TOWNSEND AVENUE,10453,1008972,248244,40.8480186321479,-73.910645723734,Bronx,12/17/2009 10:34:37 AM,Bait applied,12/17/2009 03:56:04 PM,"(40.8480186321479, -73.910645723734)"
BAIT,475,PO33952,3,2028500067,2,02850,0067,65,EAST 175 STREET,10453,1008931,247985,40.8473078705166,-73.9107948776839,Bronx,12/17/2009 10:53:07 AM,Bait applied,12/17/2009 03:57:40 PM,"(40.8473078705166, -73.9107948776839)"
BAIT,476,PO20573,3,2028910057,2,02891,0057,311,EAST 175 STREET,10457,1010670,247797,40.8466298369631,-73.9042111081569,Bronx,12/17/2009 12:30:41 PM,Bait applied,12/17/2009 04:01:18 PM,"(40.8466298369631, -73.9042111081569)"
BAIT,478,PO29998,3,1003500035,1,00350,0035,158,STANTON STREET,10002,988402,201741,40.7204081506259,-73.985021425958,Manhattan,12/17/2009 10:15:25 AM,Bait applied,12/17/2009 04:02:57 PM,"(40.7204081506259, -73.985021425958)"
BAIT,480,PO26995,3,1004630020,1,00463,0020,22,ST MARKS PLACE,10003,987395,204874,40.7290078906998,-73.9886527710664,Manhattan,12/17/2009 12:55:47 PM,Bait applied,12/17/2009 04:16:20 PM,"(40.7290078906998, -73.9886527710664)"
BAIT,482,PO14169,3,1005300044,1,00530,0044,48,BOND STREET,10012,986238,203786,40.726021931536,-73.9928275738227,Manhattan,12/17/2009 11:55:45 AM,Bait applied,12/17/2009 04:07:18 PM,"(40.726021931536, -73.9928275738227)"
BAIT,489,PO21012,3,1012410108,1,01241,0108,255,WEST 93 STREET,10025,991534,228248,40.7931670117623,-73.97369969328,Manhattan,12/18/2009 10:30:38 AM,Bait applied,12/21/2009 01:41:52 PM,"(40.7931670117623, -73.97369969328)"
BAIT,497,PO17867,3,1016250026,1,01625,0026,147,EAST 97 STREET,10029,998118,225766,40.7863407716653,-73.9499208633213,Manhattan,12/18/2009 09:05:40 PM,Bait applied,12/21/2009 01:46:57 PM,"(40.7863407716653, -73.9499208633213)"
BAIT,498,PO11027,3,3045980001,3,04598,0001,1070,EAST NEW YORK AVENUE,11212,1004476,181633,40.6651942127669,-73.9270939557526,Brooklyn,12/17/2009 10:02:49 AM,Bait applied,12/21/2009 09:57:48 AM,"(40.6651942127669, -73.9270939557526)"
BAIT,499,PO20780,3,3049170006,3,04917,0006,1084,NEW YORK AVENUE,11203,999172,174856,40.6466033631856,-73.9462275878421,Brooklyn,12/17/2009 01:16:46 PM,Bait applied,12/21/2009 09:59:03 AM,"(40.6466033631856, -73.9462275878421)"
BAIT,500,PO11303,3,3049470027,3,04947,0027,350,EAST 31 STREET,11226,998771,173229,40.6421382659684,-73.947676119576,Brooklyn,12/17/2009 02:13:25 PM,Bait applied,12/21/2009 09:52:19 AM,"(40.6421382659684, -73.947676119576)"
BAIT,501,PO12049,3,3050850027,3,05085,0027,222,LENOX ROAD,11226,997594,177559,40.6540250281616,-73.9519086662614,Brooklyn,12/17/2009 02:31:15 PM,Bait applied,12/21/2009 09:53:10 AM,"(40.6540250281616, -73.9519086662614)"
