INSPECTION_TYPE,JOB_TICKET_OR_WORK_ORDER_ID,JOB_ID,JOB_PROGRESS,BBL,BORO_CODE,BLOCK,LOT,HOUSE_NUMBER,STREET_NAME,ZIP_CODE,X_COORD,Y_COORD,LATITUDE,LONGITUDE,BOROUGH,INSPECTION_DATE,RESULT,APPROVED_DATE,LOCATION
BAIT,865,PO26190,3,3031270023,3,03127,0023,17,HUMBOLT STREET,11206,1000740,194905,40.7016367480114,-73.9405324042691,Brooklyn,01/07/2010 02:11:47 PM,Bait applied,01/08/2010 09:22:17 AM,"(40.7016367480114, -73.9405324042691)"
BAIT,866,PO26189,3,3031270024,3,03127,0024,15,HUMBOLT STREET,11206,1000743,194885,40.7015818472617,-73.9405216331127,Brooklyn,01/07/2010 02:26:28 PM,Bait applied,01/08/2010 09:22:23 AM,"(40.7015818472617, -73.9405216331127)"
BAIT,867,PO26188,3,3031270025,3,03127,0025,13,HUMBOLT STREET,11206,1000745,194865,40.7015269483746,-73.94051446868,Brooklyn,01/07/2010 02:35:52 PM,Bait applied,01/08/2010 09:22:37 AM,"(40.7015269483746, -73.94051446868)"
BAIT,868,PO26187,3,3031270026,3,03127,0026,11,HUMBOLT STREET,11206,1000748,194844,40.7014693028644,-73.9405037000059,Brooklyn,01/07/2010 02:46:10 PM,Bait applied,01/08/2010 09:22:44 AM,"(40.7014693028644, -73.9405037000059)"
BAIT,870,PO16668,3,4096790078,4,09679,0078,90-46,150 STREET,11435,1038294,195631,40.7034735913322,-73.8050825907434,Queens,01/08/2010 09:23:18 AM,Bait applied,01/14/2010 12:24:28 PM,"(40.7034735913322, -73.8050825907434)"
BAIT,871,PO16149,3,4108230040,4,10823,0040,92-16,195 PLACE,11423,1049504,199099,40.712916830577,-73.7646186920758,Queens,01/08/2010 10:05:17 AM,Bait applied,01/14/2010 12:22:41 PM,"(40.712916830577, -73.7646186920758)"
BAIT,874,PO31432,3,4035720001,4,03572,0001,57-14,MYRTLE AVENUE,11385,1011116,194479,40.7004358765113,-73.9031084069644,Queens,01/08/2010 12:17:45 PM,Bait applied,01/14/2010 12:16:03 PM,"(40.7004358765113, -73.9031084069644)"
BAIT,875,PO33867,4,1021390199,1,02139,0199,703,WEST 171 STREET,10032,1000477,246828,40.8441460368368,-73.9413512898111,Manhattan,01/08/2010 09:15:42 AM,Bait applied,01/12/2010 01:56:30 PM,"(40.8441460368368, -73.9413512898111)"
BAIT,876,PO33851,4,1021390200,1,02139,0200,271,FORT WASHINGTON AVENUE,10032,1000585,246895,40.8443297330274,-73.9409607858863,Manhattan,01/08/2010 09:40:16 AM,Bait applied,01/12/2010 01:55:29 PM,"(40.8443297330274, -73.9409607858863)"
BAIT,879,PO27045,3,2033350191,2,03335,0191,3178,ROCHAMBEAU AVENUE,10467,1017294,258310,40.8756137278253,-73.880513611886,Bronx,01/08/2010 11:21:50 AM,Bait applied,01/11/2010 03:28:44 PM,"(40.8756137278253, -73.880513611886)"
BAIT,880,PO17416,3,2043190015,2,04319,0015,2186,CRUGER AVENUE,10462,1021143,251170,40.8560013683523,-73.866635039132,Bronx,01/08/2010 10:23:19 AM,Bait applied,01/11/2010 03:25:35 PM,"(40.8560013683523, -73.866635039132)"
BAIT,888,PO16861,3,2059570152,2,05957,0152,503,WEST 259 STREET,10471,1010711,269700,40.9069034738335,-73.9042750993073,Bronx,01/08/2010 02:08:55 PM,Bait applied,01/11/2010 03:36:19 PM,"(40.9069034738335, -73.9042750993073)"
BAIT,891,PO25017,5,1016340021,1,01634,0021,1697,LEXINGTON AVENUE,10029,999191,228030,40.7925530937445,-73.9460410867968,Manhattan,01/08/2010 09:00:33 AM,Bait applied,01/12/2010 02:29:52 PM,"(40.7925530937445, -73.9460410867968)"
BAIT,892,PO21612,3,1016650033,1,01665,0033,238,EAST 116 STREET,10029,1001117,229849,40.7975422885389,-73.9390808368704,Manhattan,01/08/2010 11:05:59 AM,Bait applied,01/12/2010 01:32:39 PM,"(40.7975422885389, -73.9390808368704)"
BAIT,893,PO17137,3,1016830033,1,01683,0033,340,EAST 112 STREET,10029,1001251,228569,40.7940287797773,-73.9386001047433,Manhattan,01/08/2010 11:45:55 AM,Bait applied,01/12/2010 01:35:05 PM,"(40.7940287797773, -73.9386001047433)"
BAIT,894,PO23190,3,3011250069,3,01125,0069,1015,PACIFIC STREET,11238,995312,186797,40.6793844254003,-73.9601177591665,Brooklyn,01/08/2010 09:49:21 AM,Bait applied,01/08/2010 04:58:24 PM,"(40.6793844254003, -73.9601177591665)"
BAIT,895,PO15928,3,3011360058,3,01136,0058,549,BERGEN STREET,11217,991970,187112,40.6802588118282,-73.9721722020159,Brooklyn,01/08/2010 10:13:25 AM,Bait applied,01/08/2010 04:57:43 PM,"(40.6802588118282, -73.9721722020159)"
BAIT,897,PO15930,3,3011360067,3,01136,0067,537,BERGEN STREET,11217,991882,187136,40.6803247625033,-73.9724894637832,Brooklyn,01/08/2010 10:33:56 AM,Bait applied,01/08/2010 04:58:09 PM,"(40.6803247625033, -73.9724894637832)"
BAIT,898,PO10098,3,3011430016,3,01143,0016,498,BERGEN STREET,11217,991416,187258,40.6806537771331,-73.9741636619018,Brooklyn,01/08/2010 10:49:41 AM,Bait applied,01/11/2010 08:18:31 AM,"(40.6806537771331, -73.9741636619018)"
BAIT,899,PO13091,3,3011800021,3,01180,0021,842,CLASSON AVENUE,11238,995038,184124,40.6720479817063,-73.9611098999653,Brooklyn,01/08/2010 02:26:48 PM,Bait applied,01/08/2010 04:59:05 PM,"(40.6720479817063, -73.9611098999653)"
BAIT,900,PO11011,3,3012000004,3,01200,0004,1319,BEDFORD AVENUE,11216,997325,186349,40.6781520225248,-73.9528610857306,Brooklyn,01/08/2010 11:07:41 AM,Bait applied,01/08/2010 04:59:28 PM,"(40.6781520225248, -73.9528610857306)"
BAIT,901,PO11181,3,3012010037,3,01201,0037,62,NEW YORK AVENUE,11216,998960,186275,40.6779463433231,-73.9469666310338,Brooklyn,01/08/2010 09:39:49 AM,Bait applied,01/08/2010 04:57:35 PM,"(40.6779463433231, -73.9469666310338)"
BAIT,902,PO12767,3,3012020040,3,01202,0040,1436,ATLANTIC AVENUE,11216,999579,186361,40.6781813435624,-73.9447347802987,Brooklyn,01/08/2010 09:12:53 AM,Bait applied,01/08/2010 04:59:52 PM,"(40.6781813435624, -73.9447347802987)"
BAIT,903,PO16230,3,3012210001,3,01221,0001,769,ST MARKS AVENUE,11213,999063,185212,40.6750284769447,-73.946597625746,Brooklyn,01/08/2010 11:26:46 AM,Bait applied,01/08/2010 05:00:05 PM,"(40.6750284769447, -73.946597625746)"
BAIT,905,PO15304,3,3012390016,3,01239,0016,736,PARK PLACE,11216,997157,184688,40.6735931991423,-73.953469951996,Brooklyn,01/08/2010 11:56:39 AM,Bait applied,01/08/2010 05:00:42 PM,"(40.6735931991423, -73.953469951996)"
BAIT,906,PO11741,3,3012500060,3,01250,0060,1025,ST JOHNS PLACE,11213,999802,183853,40.6712970604131,-73.9439365918007,Brooklyn,01/08/2010 01:25:21 PM,Bait applied,01/08/2010 05:01:02 PM,"(40.6712970604131, -73.9439365918007)"
BAIT,907,PO29627,3,3012620040,3,01262,0040,298,NEW YORK AVENUE,11216,998756,183410,40.6700829004415,-73.9477082698231,Brooklyn,01/08/2010 01:03:42 PM,Bait applied,01/08/2010 04:57:23 PM,"(40.6700829004415, -73.9477082698231)"
BAIT,908,PO14903,3,3013460007,3,01346,0007,137,ALBANY AVENUE,11213,1001229,185545,40.6759385973218,-73.9387881385446,Brooklyn,01/08/2010 01:50:09 PM,Bait applied,01/08/2010 05:01:23 PM,"(40.6759385973218, -73.9387881385446)"
BAIT,913,PO20297,3,1020070001,1,02007,0001,145,WEST 138 STREET,10030,1000641,236791,40.8165970527965,-73.9407830735446,Manhattan,01/08/2010 09:49:16 AM,Bait applied,01/12/2010 01:28:18 PM,"(40.8165970527965, -73.9407830735446)"
BAIT,914,PO22005,3,3015990157,3,01599,0157,1075,DEKALB AVENUE,11221,1002995,191967,40.693561951856,-73.9324035780256,Brooklyn,01/08/2010 02:14:29 PM,Bait applied,01/11/2010 09:33:43 AM,"(40.693561951856, -73.9324035780256)"
BAIT,915,PO25087,3,3016030013,3,01603,0013,1038,DE KALB AVENUE,11221,1002701,191916,40.6934287913151,-73.9334678308832,Brooklyn,01/08/2010 02:32:16 PM,Bait applied,01/11/2010 09:32:20 AM,"(40.6934287913151, -73.9334678308832)"
BAIT,922,PO20944,3,3032530003,3,03253,0003,837,BUSHWICK AVENUE,11221,1004507,192276,40.6944129557737,-73.9269538294771,Brooklyn,01/08/2010 09:21:12 AM,Bait applied,01/11/2010 09:33:35 AM,"(40.6944129557737, -73.9269538294771)"
BAIT,923,PO21113,3,3032560001,3,03256,0001,1355,MYRTLE AVENUE,11221,1005554,193701,40.6983155872114,-73.9231700776206,Brooklyn,01/08/2010 10:35:59 AM,Bait applied,01/11/2010 09:34:51 AM,"(40.6983155872114, -73.9231700776206)"
BAIT,924,PO26020,3,3032560005,3,03256,0005,1353,MYRTLE AVENUE,11221,1005571,193741,40.6984315289826,-73.9231120671876,Brooklyn,01/08/2010 10:33:46 AM,Bait applied,01/11/2010 09:35:11 AM,"(40.6984315289826, -73.9231120671876)"
BAIT,925,PO13189,3,3032580016,3,03258,0016,232,STOCKHOLM STREET,11237,1006122,194747,40.7011852260942,-73.9211182685298,Brooklyn,01/08/2010 09:37:51 AM,Bait applied,01/11/2010 09:32:37 AM,"(40.7011852260942, -73.9211182685298)"
BAIT,929,PO12514,3,3048190072,3,04819,0072,317,WINTHROP STREET,11225,998292,178701,40.6571584883781,-73.9493907200793,Brooklyn,01/08/2010 10:37:21 AM,Bait applied,01/11/2010 09:47:34 AM,"(40.6571584883781, -73.9493907200793)"
BAIT,930,PO14008,3,3050460001,3,05046,0001,109,WINTHROP STREET,11225,996465,178551,40.6567494800931,-73.9559757473497,Brooklyn,01/08/2010 10:12:38 AM,Bait applied,01/11/2010 09:47:22 AM,"(40.6567494800931, -73.9559757473497)"
BAIT,932,PO15795,4,2028000064,2,02800,0064,236,EAST 176 STREET,10457,1010478,247997,40.8473363473624,-73.9052030302841,Bronx,01/11/2010 09:26:51 AM,Bait applied,01/11/2010 04:11:48 PM,"(40.8473363473624, -73.9052030302841)"
BAIT,933,PO15001,4,2028140029,2,02814,0029,304,EAST 178 STREET,10457,1011209,248892,40.8497906483247,-73.902557151215,Bronx,01/11/2010 09:38:48 AM,Bait applied,01/11/2010 04:12:03 PM,"(40.8497906483247, -73.902557151215)"
BAIT,934,PO21081,4,2036820001,2,03682,0001,2010,BRUCKNER BOULEVARD,10473,1024298,240298,40.8261471925216,-73.8552949338868,Bronx,01/11/2010 10:46:47 AM,Bait applied,01/11/2010 04:18:41 PM,"(40.8261471925216, -73.8552949338868)"
BAIT,935,PO17157,4,2037140001,2,03714,0001,1015,BOYNTON AVENUE,10472,1018156,239579,40.8242053135676,-73.8774926134788,Bronx,01/11/2010 10:37:02 AM,Bait applied,01/11/2010 04:16:12 PM,"(40.8242053135676, -73.8774926134788)"
BAIT,936,PO26467,4,2037380010,2,03738,0010,1130,EVERGREEN AVENUE,10472,1017283,240506,40.8267471137054,-73.8806411093987,Bronx,01/11/2010 10:55:52 AM,Bait applied,01/11/2010 04:18:53 PM,"(40.8267471137054, -73.8806411093987)"
BAIT,937,PO19792,4,2037390034,2,03739,0034,1166,WHEELER AVENUE,10472,1017496,240791,40.827528557523,-73.8798700603614,Bronx,01/11/2010 10:08:53 AM,Bait applied,01/11/2010 04:11:28 PM,"(40.827528557523, -73.8798700603614)"
BAIT,938,PO34516,4,2028650166,2,02865,0166,1630,GRAND AVENUE,10453,1007649,247696,40.8465181433776,-73.9154298157775,Bronx,01/11/2010 09:49:18 AM,Bait applied,01/11/2010 04:16:26 PM,"(40.8465181433776, -73.9154298157775)"
BAIT,939,PO16105,3,2026360037,2,02636,0037,753,JACKSON AVENUE,10456,1009959,237566,40.8187078766913,-73.9071189916005,Bronx,01/11/2010 12:02:43 PM,Bait applied,01/11/2010 04:16:38 PM,"(40.8187078766913, -73.9071189916005)"
BAIT,940,PO16106,3,2026360038,2,02636,0038,751,JACKSON AVENUE,10456,1009976,237535,40.8186227412018,-73.9070576884914,Bronx,01/11/2010 11:58:28 AM,Bait applied,01/11/2010 04:16:48 PM,"(40.8186227412018, -73.9070576884914)"
BAIT,941,PO16107,3,2026360039,2,02636,0039,749,JACKSON AVENUE,10456,1009945,237516,40.8185706819417,-73.9071697658264,Bronx,01/11/2010 11:52:43 AM,Bait applied,01/11/2010 04:16:56 PM,"(40.8185706819417, -73.9071697658264)"
BAIT,943,PO20828,3,2027980022,2,02798,0022,1772,MONROE AVENUE,10457,1010183,247569,40.8461843419963,-73.9065177238302,Bronx,01/11/2010 11:12:02 AM,Bait applied,01/11/2010 04:17:47 PM,"(40.8461843419963, -73.9065177238302)"
BAIT,944,PO34428,3,2028610005,2,02861,0005,15,FEATHERBED LANE,10452,1007906,247465,40.8456800611603,-73.9145567512145,Bronx,01/11/2010 10:49:55 AM,Bait applied,01/11/2010 04:17:55 PM,"(40.8456800611603, -73.9145567512145)"
BAIT,949,PO20567,3,2028910061,2,02891,0061,1818,CLAY AVENUE,10457,1010675,247892,40.8470034760586,-73.9046443010032,Bronx,01/11/2010 11:25:47 AM,Bait applied,01/11/2010 04:10:53 PM,"(40.8470034760586, -73.9046443010032)"
BAIT,950,PO35800,3,2032100059,2,03210,0059,2055,HARRISON AVENUE,10453,1009163,250859,40.8548190412377,-73.9097842554302,Bronx,01/11/2010 10:12:01 AM,Bait applied,01/11/2010 04:11:09 PM,"(40.8548190412377, -73.9097842554302)"
BAIT,953,PO37680,4,2028090012,2,02809,0012,214,ECHO PLACE,10457,1010592,248798,40.8497565716384,-73.9048319266656,Bronx,01/11/2010 10:36:47 AM,Bait applied,01/11/2010 04:18:19 PM,"(40.8497565716384, -73.9048319266656)"
BAIT,954,PO37686,4,2028090028,2,02809,0028,248,ECHO PLACE,10457,1010874,248723,40.8496380648678,-73.904246536321,Bronx,01/11/2010 10:45:52 AM,Bait applied,01/11/2010 04:18:33 PM,"(40.8496380648678, -73.904246536321)"
BAIT,955,PO31837,4,2030260059,2,03026,0059,373,EAST 188 STREET,10458,1013754,252700,40.8600943381536,-73.893649979133,Bronx,01/11/2010 11:02:00 AM,Bait applied,01/11/2010 03:37:51 PM,"(40.8600943381536, -73.893649979133)"
BAIT,956,PO21247,4,2031020007,2,03102,0007,2308,CROTONA AVENUE,10458,1016226,249825,40.8523289249033,-73.8844159563298,Bronx,01/11/2010 11:16:47 AM,Bait applied,01/11/2010 04:11:36 PM,"(40.8523289249033, -73.8844159563298)"
BAIT,957,PO19216,4,2031020055,2,03102,0055,2317,PROSPECT AVENUE,10458,1016467,249729,40.8520703376156,-73.8835468098397,Bronx,01/11/2010 11:51:45 AM,Bait applied,01/11/2010 04:10:07 PM,"(40.8520703376156, -73.8835468098397)"
BAIT,958,PO22084,4,2031030055,2,03103,0055,2309,CROTONA AVENUE,10458,1016220,249827,40.8523402153476,-73.8844392146445,Bronx,01/11/2010 11:34:42 AM,Bait applied,01/11/2010 04:09:58 PM,"(40.8523402153476, -73.8844392146445)"
BAIT,959,PO15004,4,2031050001,2,03105,0001,2414,BEAUMONT AVENUE,10458,1016340,250608,40.8544833848638,-73.8840016902667,Bronx,01/11/2010 12:06:14 PM,Bait applied,01/11/2010 04:12:18 PM,"(40.8544833848638, -73.8840016902667)"
BAIT,960,PO17728,4,2039200042,2,03920,0042,1526,BEACH AVENUE,10460,1021024,244796,40.838512950246,-73.8671009196438,Bronx,01/11/2010 01:13:37 PM,Bait applied,01/11/2010 04:09:38 PM,"(40.838512950246, -73.8671009196438)"
BAIT,961,PO17392,4,2040220018,2,04022,0018,1623,MELVILLE STREET,10460,1020606,245657,40.840877866254,-73.8686069581784,Bronx,01/11/2010 12:51:32 PM,Bait applied,01/11/2010 04:12:27 PM,"(40.840877866254, -73.8686069581784)"
BAIT,963,PO36908,4,2030500128,2,03050,0128,2263,BASSFORD AVENUE,10457,1013864,250606,40.8544865475154,-73.8929524356729,Bronx,01/11/2010 02:38:31 PM,Bait applied,01/11/2010 04:12:39 PM,"(40.8544865475154, -73.8929524356729)"
BAIT,964,PO36907,4,2030500129,2,03050,0129,2261,BASSFORD AVENUE,10457,1013857,250596,40.8544591240682,-73.8929777848308,Bronx,01/11/2010 10:24:22 AM,Bait applied,01/11/2010 04:12:47 PM,"(40.8544591240682, -73.8929777848308)"
BAIT,965,PO18084,4,2030690067,2,03069,0067,2078,ARTHUR AVENUE,10457,1014248,248557,40.8488613739206,-73.8915734446109,Bronx,01/11/2010 09:59:48 AM,Bait applied,01/11/2010 04:12:59 PM,"(40.8488613739206, -73.8915734446109)"
BAIT,966,PO17173,4,2032760031,2,03276,0031,372,EAST 194 STREET,10458,1014560,253933,40.8636157692797,-73.8904213514547,Bronx,01/11/2010 11:34:03 AM,Bait applied,01/11/2010 04:17:27 PM,"(40.8636157692797, -73.8904213514547)"
BAIT,967,PO17171,4,2032760133,2,03276,0133,2611,DECATUR AVENUE,10458,1014561,253791,40.8632260201677,-73.8904183782091,Bronx,01/11/2010 11:31:06 AM,Bait applied,01/11/2010 04:17:38 PM,"(40.8632260201677, -73.8904183782091)"
BAIT,968,PO17170,4,2032760134,2,03276,0134,2609,DECATUR AVENUE,10458,1014551,253778,40.8631903735536,-73.8904545917243,Bronx,01/11/2010 11:12:01 AM,Bait applied,01/11/2010 04:10:17 PM,"(40.8631903735536, -73.8904545917243)"
BAIT,969,PO17615,4,2032790075,2,03279,0075,2867,WEBSTER AVENUE,10458,1016326,255184,40.86704313222,-73.8840304000394,Bronx,01/11/2010 12:17:48 PM,Bait applied,01/11/2010 04:15:43 PM,"(40.86704313222, -73.8840304000394)"
BAIT,970,PO16196,4,2032870001,2,03287,0001,301,EAST 193 STREET,10458,1014075,254088,40.8640428477719,-73.8921741767256,Bronx,01/11/2010 11:39:11 AM,Bait applied,01/11/2010 04:17:17 PM,"(40.8640428477719, -73.8921741767256)"
BAIT,971,PO17617,4,2033140051,2,03314,0051,2701,GRAND CONCOURSE,10468,1013544,255323,40.8674343140837,-73.894088618253,Bronx,01/11/2010 11:56:40 AM,Bait applied,01/11/2010 04:16:02 PM,"(40.8674343140837, -73.894088618253)"
BAIT,976,PO15386,4,1003450020,1,00345,0020,159,RIDGE STREET,10002,989114,201749,40.7204297458774,-73.982452840106,Manhattan,01/11/2010 11:45:09 AM,Bait applied,01/12/2010 02:06:10 PM,"(40.7204297458774, -73.982452840106)"
BAIT,979,PO14169,4,1005300044,1,00530,0044,48,BOND STREET,10012,986238,203786,40.726021931536,-73.9928275738227,Manhattan,01/11/2010 09:15:11 AM,Bait applied,01/12/2010 01:46:08 PM,"(40.726021931536, -73.9928275738227)"
BAIT,981,PO11417,8,1020710027,1,02071,0027,504,WEST 140 STREET,10031,998017,238833,40.8222062457666,-73.9502587928229,Manhattan,01/11/2010 01:01:32 AM,Bait applied,01/12/2010 01:41:24 PM,"(40.8222062457666, -73.9502587928229)"
BAIT,982,PO13369,8,1021310035,1,02131,0035,534,WEST 175 STREET,10033,1002298,247020,40.844669486257,-73.9347691952077,Manhattan,01/11/2010 09:01:32 AM,Bait applied,01/12/2010 02:10:16 PM,"(40.844669486257, -73.9347691952077)"
BAIT,983,PO14611,6,1021380102,1,02138,0102,600,WEST 169 STREET,10032,1000923,245989,40.8418423969763,-73.939741413225,Manhattan,01/11/2010 10:00:23 AM,Bait applied,01/12/2010 02:11:51 PM,"(40.8418423969763, -73.939741413225)"
BAIT,986,PO17419,3,1020670012,1,02067,0012,465,WEST 152 STREET,10031,999952,241376,40.8291828280045,-73.9432615427383,Manhattan,01/11/2010 10:15:55 AM,Bait applied,01/12/2010 01:20:17 PM,"(40.8291828280045, -73.9432615427383)"
BAIT,989,PO14233,3,3014830028,3,01483,0028,896,MADISON STREET,11221,1005897,189944,40.6880026628728,-73.9219451694503,Brooklyn,01/11/2010 01:10:52 PM,Bait applied,01/12/2010 03:43:39 PM,"(40.6880026628728, -73.9219451694503)"
BAIT,990,PO18062,3,3014830029,3,01483,0029,898,MADISON STREET,11221,1005955,189910,40.6879154181725,-73.9217395006579,Brooklyn,01/11/2010 01:23:27 PM,Bait applied,01/12/2010 03:40:05 PM,"(40.6879154181725, -73.9217395006579)"
BAIT,992,PO18066,3,3014850044,3,01485,0044,945,JEFFERSON AVENUE,11221,1006162,189526,40.6868609193619,-73.9209943139725,Brooklyn,01/11/2010 02:24:17 PM,Bait applied,01/12/2010 03:41:00 PM,"(40.6868609193619, -73.9209943139725)"
BAIT,993,PO18065,3,3014850045,3,01485,0045,943,JEFFERSON AVENUE,11221,1006105,189435,40.6866112868807,-73.9212001461341,Brooklyn,01/11/2010 02:08:22 PM,Bait applied,01/12/2010 03:41:19 PM,"(40.6866112868807, -73.9212001461341)"
BAIT,994,PO18068,3,3014850055,3,01485,0055,923,JEFFERSON AVENUE,11221,1005960,189452,40.68665830468,-73.9217229466272,Brooklyn,01/11/2010 01:52:54 PM,Bait applied,01/12/2010 03:41:32 PM,"(40.68665830468, -73.9217229466272)"
