"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","FMTM","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","WDF2","WDF5","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT11","WT13","WT14","WT15","WT16","WT17","WT18","WT19","WT21","WT22"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2009-04-18","4.6"," 1314"," 1313","0.0","0.0","0.0",,"25.6","10.0","  270","  270","9.4","10.7",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2009-04-19","5.4"," 0830"," 0834","0.0","0.0","0.0",,"16.1","7.8","   40","   30","9.4","10.3",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2009-04-20","8.7"," 1630"," 1634","31.0","0.0","0.0",,"12.2","7.2","   70","   80","14.8","17.9","    1",,"    1",,"    1",,,,,,"    1",,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2009-04-21","2.6"," 2227"," 2225","2.0","0.0","0.0",,"12.8","8.3","  220","  220","9.4","10.3",,"    1",,,"    1",,,,"    1",,"    1","    1",,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2009-04-22","4.6"," 2359"," 2352","2.3","0.0","0.0",,"12.8","8.3","  260","  270","9.4","11.2","    1",,,,"    1",,,,,,"    1",,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2009-04-23","7.2"," 1712"," 1712","0.0","0.0","0.0",,"15.0","6.7","  300","  310","11.6","13.9",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2009-04-24","4.9"," 1842"," 1737","0.0","0.0","0.0",,"17.8","5.0","  180","  180","9.8","11.6",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2009-04-25","3.3"," 1649"," 1644","0.0","0.0","0.0",,"20.6","9.4","  190","  200","6.7","7.6","    1","    1",,,,,"    1","    1","    1",,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2009-04-26","3.6"," 1454"," 1447","0.0","0.0","0.0",,"30.0","15.0","  170","  180","8.9","9.8",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2009-04-27","2.7"," 1608"," 1626","0.0","0.0","0.0",,"23.9","13.9","  150","  150","5.8","6.7",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2009-04-28","5.4"," 2042"," 2042","0.0","0.0","0.0",,"29.4","15.0","  320","  320","10.7","11.6",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2009-04-29","4.9"," 0157"," 0156","1.0","0.0","0.0",,"21.1","7.8","  360","  360","11.6","13.9",,,,,"    1",,,,,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2009-04-30","3.5"," 1713"," 1433","0.0","0.0","0.0",,"14.4","8.3","  110","  120","7.2","8.0","    1",,,,,,,,,,"    1","    1",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2009-05-01","3.9"," 1533"," 1533","5.6","0.0","0.0",,"19.4","11.1","  200","  200","7.6","9.4","    1","    1",,,"    1",,"    1","    1","    1",,,"    1",,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2009-05-02","4.2"," 0354"," 0354","3.6","0.0","0.0",,"17.2","11.1","  320","  320","11.6","14.3","    1",,,,"    1",,,,,,"    1",,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2009-05-03","1.9"," 1405"," 1356","10.7","0.0","0.0",,"13.9","11.1","  160","  170","4.5","5.8","    1",,,,"    1",,,,,,"    1",,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2009-05-04","2.9"," 2224"," 2259","12.7","0.0","0.0",,"13.3","11.1","   40","   40","6.7","7.6","    1",,,,"    1",,,,,,"    1",,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2009-05-05","4.6"," 2356"," 2356","13.2","0.0","0.0",,"12.8","10.0","   80","   80","9.8","11.2","    1",,,,"    1",,,,,,"    1","    1",,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2009-05-06","3.9"," 2356"," 2356","10.4","0.0","0.0",,"16.1","10.0","   80","   80","9.8","11.2","    1",,,,"    1",,,,,,"    1",,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2009-05-07","4.5"," 0437"," 0436","5.8","0.0","0.0",,"19.4","11.1","  190","  180","8.9","10.7","    1","    1","    1",,"    1",,,,"    1",,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2009-05-08","3.4"," 1727"," 1726","0.0","0.0","0.0",,"20.6","12.8","  170","  180","8.9","10.3","    1",,,,"    1",,,"    1",,,,,,"    1",,,,"    1",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2009-05-09","3.2"," 2301"," 2307","11.2","0.0","0.0",,"23.9","13.9","  290","  300","13.0","15.6",,"    1","    1",,"    1",,"    1","    1","    1",,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2009-05-10","8.7"," 0904"," 0904","0.0","0.0","0.0",,"22.2","12.8","  300","  310","13.9","17.0",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2009-05-11","4.9"," 1506"," 0054","0.0","0.0","0.0",,"16.7","10.6","  180","  310","9.4","11.2",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2009-05-12","3.8"," 1732"," 1427","0.0","0.0","0.0",,"21.1","9.4","   40","  270","9.4","12.5",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2009-05-13","4.1"," 1407"," 2325","0.0","0.0","0.0",,"17.2","8.3","  140","  150","7.2","7.6",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2009-05-14","8.6"," 1527"," 1458","4.8","0.0","0.0",,"17.8","12.8","  170","  170","13.9","17.4","    1",,,,"    1",,,"    1",,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2009-05-15","2.6"," 1528"," 0015","0.0","0.0","0.0",,"21.7","13.3","  170","  180","5.8","6.7","    1","    1",,,,,"    1","    1","    1",,"    1",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2009-05-16","5.3"," 1613"," 1611","0.0","0.0","0.0",,"18.3","13.3","  160","  160","11.2","13.9","    1","    1","    1",,,,"    1","    1","    1",,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2009-05-17","6.4"," 0620"," 0608","0.0","0.0","0.0",,"17.2","11.7","  330","  330","13.9","17.4","    1",,"    1",,"    1",,,,,,"    1",,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2009-05-18","4.4"," 0002"," 0001","0.0","0.0","0.0",,"15.6","10.0","  360","  350","8.9","9.8",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2009-05-19","4.2"," 1713"," 1906","0.0","0.0","0.0",,"18.3","6.7","  190","  180","8.9","9.4",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2009-05-20","5.0"," 1721"," 1721","0.0","0.0","0.0",,"22.8","10.0","  180","  190","10.7","11.6",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2009-05-21","5.8"," 1553"," 1558","0.0","0.0","0.0",,"22.2","11.7","  180","  190","11.6","13.9",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2009-05-22","3.9"," 1534"," 1531","0.0","0.0","0.0",,"25.0","13.9","  180","  180","7.2","8.0",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2009-05-23","4.7"," 1528"," 1523","0.0","0.0","0.0",,"22.8","13.9","  100","  100","8.9","10.3","    1",,,,,,,"    1",,,"    1",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2009-05-24","2.5"," 1500"," 1501","1.8","0.0","0.0",,"24.4","14.4","  170","  180","7.2","7.6","    1",,"    1",,,,,"    1",,,"    1",,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2009-05-25","3.1"," 0752"," 2343","0.0","0.0","0.0",,"26.7","16.7","  360","   40","6.7","8.0","    1",,,,,,,,,,"    1",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2009-05-26","6.3"," 1102"," 1249","0.3","0.0","0.0",,"18.9","11.1","  100","   60","10.7","13.4",,,,,"    1",,,,,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2009-05-27","3.2"," 0400"," 0347","0.3","0.0","0.0",,"20.0","11.7","   80","   80","6.7","7.6","    1",,,,,,,,,,"    1","    1",,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2009-05-28","3.6"," 1107"," 2243","5.1","0.0","0.0",,"16.1","12.8","  110","   90","7.2","8.0","    1","    1",,,"    1",,,,"    1",,,"    1",,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2009-05-29","2.8"," 0600"," 0601","26.2","0.0","0.0",,"20.6","12.2","  110","  110","7.2","8.0","    1",,,,"    1",,"    1","    1",,,"    1","    1",,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2009-05-30","4.6"," 1537"," 1619","0.0","0.0","0.0",,"25.0","16.1","  240","  230","9.8","11.2",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2009-05-31","5.4"," 2056"," 2158","0.0","0.0","0.0",,"26.7","13.3","  330","  360","11.2","13.4",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2009-06-01","5.6"," 1902"," 0116","0.0","0.0","0.0",,"18.3","10.0","  180","  340","9.8","12.5",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2009-06-02","4.0"," 0823"," 0822","5.3","0.0","0.0",,"27.2","15.6","  240","  230","10.7","12.5",,,,,"    1",,,,,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2009-06-03","3.9"," 0357"," 0356","8.9","0.0","0.0",,"22.8","13.3","  280","  280","9.8","11.6","    1",,"    1",,"    1",,,,,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2009-06-04","2.6"," 0223"," 0223","14.5","0.0","0.0",,"18.3","12.8","   30","   30","5.4","5.8","    1",,,,"    1",,,,,,"    1",,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2009-06-05","4.3"," 1609"," 0758","15.5","0.0","0.0",,"15.6","13.9","   40","   70","7.6","9.8","    1",,,,"    1",,,,,,"    1",,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2009-06-06","4.0"," 1617"," 1719","0.0","0.0","0.0",,"22.8","14.4","  180","  180","7.6","8.0",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2009-06-07","4.3"," 1902"," 1844","0.0","0.0","0.0",,"25.6","16.7","  180","  180","9.4","11.6",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2009-06-08","4.0"," 1600"," 1603","0.0","0.0","0.0",,"24.4","15.6","  110","  110","8.0","9.4","    1",,,,"    1",,"    1","    1",,,"    1",,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2009-06-09","3.5"," 0732"," 0915","28.2","0.0","0.0",,"21.1","16.1","  190","  190","6.7","10.3","    1","    1","    1",,"    1",,,,,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2009-06-10","3.1"," 1803"," 1744","0.0","0.0","0.0",,"21.1","16.1","  110","  110","6.3","7.6","    1",,,,,,,,,,"    1","    1",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2009-06-11","3.6"," 0226"," 0225","1.3","0.0","0.0",,"18.3","16.1","   40","   40","7.2","8.0","    1","    1",,,"    1",,,"    1","    1",,"    1",,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2009-06-12","3.0"," 0215"," 0110","27.2","0.0","0.0",,"26.1","17.2","  180","  170","6.7","8.0","    1","    1","    1",,"    1",,,"    1","    1",,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2009-06-13","3.3"," 1107"," 1106","0.0","0.0","0.0",,"24.4","16.7","  100","  110","8.0","9.8","    1",,,,"    1",,,,,,"    1",,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2009-06-14","2.8"," 1603"," 1719","0.3","0.0","0.0",,"21.7","13.9","  120","  110","6.3","7.2","    1",,,,,,,,,,"    1",,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2009-06-15","3.2"," 1511"," 1342","5.3","0.0","0.0",,"20.0","13.9","  110","  130","7.2","8.9","    1",,"    1",,"    1",,,,,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2009-06-16","3.3"," 1436"," 1436","0.0","0.0","0.0",,"18.9","13.3","  150","  140","6.3","7.2",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2009-06-17","3.6"," 1530"," 1529","0.3","0.0","0.0",,"18.9","11.7","  130","  120","6.3","7.2",,,,,"    1",,,,,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2009-06-18","5.4"," 1335"," 1445","57.2","0.0","0.0",,"18.3","16.7","  170","  150","13.0","14.8","    1",,,,"    1",,,,,,"    1",,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2009-06-19","3.4"," 2038"," 2045","0.0","0.0","0.0",,"26.1","17.8","  300","  280","6.7","7.6","    1",,,,,,"    1","    1",,,"    1",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2009-06-20","2.8"," 1225"," 1435","10.4","0.0","0.0",,"22.2","18.3","  180","  170","5.8","6.7","    1",,,,"    1",,,,,,"    1",,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2009-06-21","5.2"," 1506"," 1506","17.3","0.0","0.0",,"26.7","17.2","  360","  360","11.2","14.3","    1",,,,"    1",,,,,,"    1","    1",,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2009-06-22","6.0"," 1632"," 1418","0.0","0.0","0.0",,"24.4","18.9","  360","  360","9.4","11.6",,,,,,,,,,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2009-06-23","4.2"," 0807"," 1116","2.0","0.0","0.0",,"26.7","18.3","  360","  350","8.0","9.8","    1",,,,"    1",,,,,,"    1",,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2009-06-24","3.0"," 0628"," 0625","0.5","0.0","0.0",,"25.6","17.8","  360","  360","6.7","8.0","    1",,,,"    1",,,,,,"    1",,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2009-06-25","3.1"," 2354"," 2351","0.0","0.0","0.0",,"24.4","17.8","  190","  190","6.7","7.6",,,,,,,"    1","    1",,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2009-06-26","2.9"," 1742"," 1732","1.0","0.0","0.0",,"27.2","18.3","  360","   10","14.3","17.9","    1",,"    1",,,,"    1","    1",,,"    1",,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2009-06-27","3.2"," 1810"," 1807","0.3","0.0","0.0",,"28.3","17.8","  320","  320","8.9","10.3","    1",,,,"    1",,,,,,"    1",,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2009-06-28","4.6"," 2359"," 2359","0.0","0.0","0.0",,"26.7","18.9","  260","  260","7.2","8.9",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2009-06-29","4.9"," 1319"," 1319","0.0","0.0","0.0",,"28.3","19.4","  230","  220","9.4","10.3",,,,,"    1",,,,,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2009-06-30","3.6"," 1718"," 1717","1.3","0.0","0.0",,"26.7","18.9","  290","  290","10.7","13.9",,,,,"    1",,,,,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2009-07-01","2.6"," 1425"," 1011","1.0","0.0","0.0",,"27.2","20.0","  130","  180","10.3","13.4","    1",,"    1",,"    1",,,"    1",,,"    1",,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2009-07-02","3.2"," 1841"," 1840","0.5","0.0","0.0",,"26.1","20.0","  320","  310","8.9","9.8","    1",,"    1",,"    1",,,"    1",,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2009-07-03","4.1"," 1906"," 1905","0.5","0.0","0.0",,"27.2","20.0","  280","  280","8.9","11.2",,,,,"    1",,,,,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2009-07-04","5.8"," 1607"," 1559","0.0","0.0","0.0",,"28.3","20.0","  270","  270","10.3","13.0",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2009-07-05","5.1"," 1714"," 1656","0.0","0.0","0.0",,"26.7","17.8","  190","  200","9.4","11.2",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2009-07-06","3.5"," 1738"," 0636","0.0","0.0","0.0",,"28.9","17.8","  180","   70","7.6","10.7",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2009-07-07","3.1"," 2307"," 2316","13.0","0.0","0.0",,"26.7","17.8","  330","  360","13.4","16.1","    1",,"    1","    1","    1",,,,,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2009-07-08","3.9"," 1913"," 1221","0.0","0.0","0.0",,"27.2","15.0","  360","  350","7.6","11.2",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2009-07-09","3.3"," 1646"," 1605","0.0","0.0","0.0",,"22.8","16.7","  110","  100","7.2","9.8",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2009-07-10","2.8"," 1159"," 1224","0.0","0.0","0.0",,"24.4","14.4","  160","  130","6.7","7.6",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2009-07-11","6.1"," 1710"," 1812","9.7","0.0","0.0",,"24.4","16.7","  190","  190","11.6","14.3","    1",,"    1",,"    1",,,,,,"    1",,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2009-07-12","5.5"," 1437"," 1343","2.3","0.0","0.0",,"28.9","18.3","  260","  270","10.3","13.4","    1",,"    1",,,,,,,,"    1",,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2009-07-13","4.6"," 1521"," 1547","0.0","0.0","0.0",,"25.0","15.6","  190","  190","10.7","13.0",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2009-07-14","4.5"," 1522"," 1426","0.0","0.0","0.0",,"28.3","17.8","  260","  280","10.7","11.6",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2009-07-15","4.1"," 1616"," 1606","0.0","0.0","0.0",,"26.7","16.7","  180","  190","8.9","10.7",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2009-07-16","4.6"," 1655"," 1051","0.0","0.0","0.0",,"27.8","21.1","  190","  240","9.8","14.3",,,,,,,"    1","    1",,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2009-07-17","3.1"," 1307"," 1306","0.0","0.0","0.0",,"28.9","20.0","  150","  150","6.7","8.9","    1",,,,,,"    1","    1",,,"    1",,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2009-07-18","5.7"," 1427"," 1430","0.0","0.0","0.0",,"29.4","22.2","  240","  240","10.3","11.6","    1",,,,,,"    1","    1",,,"    1",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2009-07-19","5.0"," 1712"," 1714","0.0","0.0","0.0",,"27.2","19.4","  190","  190","8.9","10.3",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2009-07-20","3.2"," 1553"," 1633","0.0","0.0","0.0",,"27.8","18.3","  130","  120","6.7","7.6",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2009-07-21","3.5"," 0738"," 0719","19.3","0.0","0.0",,"22.2","18.9","   40","   40","7.6","10.3","    1",,,,"    1",,,,,,"    1",,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2009-07-22","3.0"," 1659"," 1727","0.0","0.0","0.0",,"26.7","18.9","  180","  180","6.7","7.6",,,,,,,,,,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2009-07-23","5.1"," 1309"," 1308","14.2","0.0","0.0",,"24.4","18.3","  100","  100","10.3","13.9","    1",,,,"    1",,,,,,"    1",,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2009-07-24","5.2"," 1949"," 1948","0.8","0.0","0.0",,"26.7","18.3","  190","  200","8.9","10.3","    1",,,,,,,,,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2009-07-25","4.8"," 2356"," 2341","0.0","0.0","0.0",,"27.8","18.9","  180","  190","10.3","13.0","    1",,,,,,"    1","    1",,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2009-07-26","3.8"," 2356"," 2356","7.9","0.0","0.0",,"28.9","22.2","  180","  180","10.3","12.5","    1",,"    1",,"    1",,,,,,"    1",,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2009-07-27","4.3"," 1801"," 1818","0.0","0.0","0.0",,"28.3","21.7","  190","  200","10.3","12.5","    1",,"    1",,,,,,,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2009-07-28","4.2"," 1954"," 1104","0.0","0.0","0.0",,"29.4","21.7","  180","  160","9.8","13.4","    1",,,,,,"    1","    1",,,"    1",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2009-07-29","4.7"," 1913"," 1911","8.6","0.0","0.0",,"27.8","21.7","  230","  240","17.0","21.9","    1",,"    1",,"    1",,"    1","    1",,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2009-07-30","4.3"," 1602"," 1642","0.0","0.0","0.0",,"32.2","22.8","  230","  230","8.0","9.8",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2009-07-31","4.6"," 1509"," 1508","13.0","0.0","0.0",,"31.1","21.1","  330","  300","13.9","23.7","    1",,,,"    1",,"    1","    1",,,"    1",,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2009-08-01","3.5"," 1344"," 1343","0.0","0.0","0.0",,"27.2","20.0","  190","  190","5.8","7.2",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2009-08-02","3.8"," 1015"," 0950","15.7","0.0","0.0",,"25.6","21.7","  140","  140","9.4","11.6","    1",,"    1",,"    1",,,,,,"    1",,,"    1",,,,,
